;index;moy_1h;std_1h;moy_trades_1h;std_trades_1h;moy_5h;std_5h;moy_trades_5h;std_trades_5h;moy_1d;std_1d;moy_trades_1d;std_trades_1d;open;close
28;0;49140.055;86.0595849784713;12253.5;1023.97932921845;49098.455;72.00468352822737;12915.5;1166.0190821766168;49098.455;72.00468352822737;12915.5;1166.0190821766168;49047.54;49278.17
29;0;49146.4075;97.34932917933432;17759.0;10520.696776671528;49162.854999999996;163.0800369450516;23612.5;13961.823394528381;49162.854999999996;163.0800369450516;23612.5;13961.823394528381;49278.17;50318.73
30;0;49448.45250000001;587.8095585235646;20216.0;9760.37543676813;49798.45;735.7870322314774;27516.5;8440.733647023817;49798.45;735.7870322314774;27516.5;8440.733647023817;50318.73;50121.07
31;0;49691.380000000005;622.7579953186754;27200.5;11792.669601635303;50219.905;139.75965530152214;30788.5;13068.040423108585;50219.905;139.75965530152214;30788.5;13068.040423108585;50121.08;50731.52
32;0;50112.377499999995;611.5306095023652;27478.0;11376.041109864773;50426.305;431.6533345753259;27439.5;17804.24164349608;50426.305;431.6533345753259;27439.5;17804.24164349608;50731.53;50923.37
33;0;50523.6775;368.34991564860303;24015.75;11040.94121516217;50827.45;135.65136490282995;17243.0;3384.2130547588163;50827.45;135.65136490282995;17243.0;3384.2130547588163;50923.37;50778.99
34;0;50638.745;354.6213774812039;22826.25;11635.709128225346;50851.185;102.08500599990373;18213.0;2012.4258992569144;50851.185;102.08500599990373;18213.0;2012.4258992569144;50779.0;50527.95
35;0;50740.462499999994;163.4846013900618;15390.0;3930.70612825058;50653.475;177.5191574168848;13537.0;4600.436718399678;50653.475;177.5191574168848;13537.0;4600.436718399678;50527.95;50640.1
36;0;50717.6025;171.35360659077935;14473.0;4487.146829185186;50584.02;79.29495444225903;10733.0;634.9818895055197;50584.02;79.29495444225903;10733.0;634.9818895055197;50640.09;50667.0
37;0;50653.81;103.1319320094424;12072.5;3183.394990676882;50654.145;19.876771619154262;10608.0;811.7585848021565;50654.145;19.876771619154262;10608.0;811.7585848021565;50668.2;50508.41
38;0;50586.16499999999;79.73062585982828;12435.5;3902.2582778010305;50588.31;112.98152149798574;14138.0;5803.932459979182;50588.31;112.98152149798574;14138.0;5803.932459979182;50508.42;50482.78
39;0;50573.197499999995;95.09296306772454;12296.75;4012.5653784912547;50492.25;22.867833303570478;13985.5;6019.600028241079;50492.25;22.867833303570478;13985.5;6019.600028241079;50476.08;50439.61
40;0;50523.075000000004;100.75157616632984;11605.0;4480.077603494535;50457.84;25.795255377687518;9072.0;929.1383104791234;50457.84;25.795255377687518;9072.0;929.1383104791234;50439.6;50471.43
41;0;50473.885;28.15980291124197;11492.0;4538.233797415025;50455.520000000004;22.51427991298235;8998.5;825.1936136447009;50455.520000000004;22.51427991298235;8998.5;825.1936136447009;50471.44;50407.15
42;0;50448.5675;32.02038035897402;8874.0;941.9458583167082;50439.295;45.45989496248375;8676.0;1281.277487510024;50439.295;45.45989496248375;8676.0;1281.277487510024;50407.15;50325.59
43;0;50410.945;62.66480165664715;8513.5;764.9594760508559;50366.369999999995;57.671629073578316;8028.5;365.57420587344507;50366.369999999995;57.671629073578316;8028.5;365.57420587344507;50325.59;50264.0
44;0;50368.462499999994;88.88025179044975;9237.75;1578.9486744877638;50297.63;39.5414112039505;9799.5;2138.9980130893064;50297.63;39.5414112039505;9799.5;2138.9980130893064;50269.67;50316.65
45;0;50329.76499999999;57.12349516617608;8789.75;1698.420123722828;50293.16;33.21987658014627;9551.0;2490.4300833390203;50293.16;33.21987658014627;9551.0;2490.4300833390203;50316.65;50429.18
46;0;50336.015;68.6228365779219;9223.5;1567.6977812490943;50374.4;81.67083322704624;8647.5;1212.688129734929;50374.4;81.67083322704624;8647.5;1212.688129734929;50432.15;50570.8
47;0;50397.317500000005;134.30141557333056;9235.5;1558.2953293048572;50501.475000000006;98.04035521151584;8920.0;827.3149339882606;50501.475000000006;98.04035521151584;8920.0;827.3149339882606;50570.8;50548.7
48;0;50467.0775;117.28964869785672;8501.0;720.4679035182622;50559.755000000005;15.61998879641351;8354.5;27.577164466275352;50559.755000000005;15.61998879641351;8354.5;27.577164466275352;50548.71;50469.16
49;0;50505.205;65.40046916243502;8279.0;1066.3592265273462;50508.935;56.250344443386766;7638.0;1040.861181906598;50508.935;56.250344443386766;7638.0;1040.861181906598;50469.16;50659.0
50;0;50560.49250000001;75.71862270934406;9059.75;2475.4668751570885;50561.23;130.20664268769045;9765.0;4048.8934290741713;50561.23;130.20664268769045;9765.0;4048.8934290741713;50653.3;50526.99
51;0;50549.542499999996;76.88914634068982;9650.5;2526.2928703273237;50590.15;89.30758646386302;11663.0;1364.7160876900368;50590.15;89.30758646386302;11663.0;1364.7160876900368;50527.0;50423.21
52;0;50518.16500000001;99.59813703077148;10143.5;2382.4734346192963;50475.1;73.3976838871657;10522.0;248.90158697766472;50475.1;73.3976838871657;10522.0;248.90158697766472;50423.2;50447.91
53;0;50512.85;103.57292117151269;10564.5;1657.1118449479102;50435.55;17.465537495310812;9466.0;1244.5079348883237;50435.55;17.465537495310812;9466.0;1244.5079348883237;50447.9;50533.73
54;0;50482.96;55.733267145096384;9698.0;990.5796282985028;50490.82;60.69804609705077;8874.0;407.29350596345137;50490.82;60.69804609705077;8874.0;407.29350596345137;50533.74;50715.17
55;0;50530.0025;132.22274952392488;9643.25;920.4554579120056;50624.455;128.29038331067554;9820.5;931.2596308226831;50624.455;128.29038331067554;9820.5;931.2596308226831;50715.17;50689.01
56;0;50596.455;127.35964627777484;9341.5;803.7232110621169;50702.09;18.497913395837408;9809.0;947.5230867899737;50702.09;18.497913395837408;9809.0;947.5230867899737;50689.01;50725.84
57;0;50665.94;89.48122298374493;9270.0;900.2603327186346;50707.425;26.042742751096636;8719.5;593.2625894155134;50707.425;26.042742751096636;8719.5;593.2625894155134;50725.84;50580.0
58;0;50677.5075;66.81458043221599;8847.25;1283.3903991641307;50652.925;103.11738190043032;7885.5;586.1915216036479;50652.925;103.11738190043032;7885.5;586.1915216036479;50580.01;50640.45
59;0;50658.83;63.11688046790485;7936.5;1000.9876789118503;50610.235;42.74460492272474;7153.5;449.01280605345767;50610.235;42.74460492272474;7153.5;449.01280605345767;50640.46;50589.94
